loss,mae,val_loss,val_mae,learning_rate
0.017796112224459648,0.08446667343378067,0.00628924835473299,0.047767654061317444,0.0010000000474974513
0.0028574136085808277,0.03534863144159317,0.002337440848350525,0.03170214965939522,0.0010000000474974513
0.001990417018532753,0.028733085840940475,0.0020688290242105722,0.029595062136650085,0.0010000000474974513
0.0016961582005023956,0.025730906054377556,0.0019434496061876416,0.02883932925760746,0.0010000000474974513
0.0015542734181508422,0.024359669536352158,0.0019127422710880637,0.02782011590898037,0.0010000000474974513
0.0014824625104665756,0.023411283269524574,0.0020177264232188463,0.02879861555993557,0.0010000000474974513
0.00140396598726511,0.02267373539507389,0.0023113286588340998,0.031123308464884758,0.0010000000474974513
0.001353312749415636,0.022210825234651566,0.0022446915972977877,0.030420685186982155,0.0010000000474974513
0.0012935458216816187,0.021608585491776466,0.0015912327216938138,0.024141043424606323,0.0005000000237487257
0.001289626001380384,0.02143799141049385,0.0016470658592879772,0.024540426209568977,0.0005000000237487257
0.0012690683361142874,0.021198611706495285,0.001546764629893005,0.023815816268324852,0.0005000000237487257
0.001261901343241334,0.02109932154417038,0.001540857250802219,0.023638052865862846,0.0005000000237487257
0.0012443013256415725,0.020938508212566376,0.0015463996678590775,0.023582065477967262,0.0005000000237487257
0.0012049803044646978,0.02052890695631504,0.0014778441982343793,0.023055940866470337,0.0002500000118743628
0.0012045500334352255,0.020421165972948074,0.0014923629350960255,0.023098843172192574,0.0002500000118743628
0.0012013657251372933,0.020405054092407227,0.001500881975516677,0.02315237559378147,0.0002500000118743628
0.0011970708146691322,0.020281892269849777,0.0014755319571122527,0.023055536672472954,0.0002500000118743628
0.0011851382441818714,0.020209437236189842,0.0014481820398941636,0.02284434251487255,0.0002500000118743628
0.0011731304693967104,0.020105089992284775,0.0014813058078289032,0.023098453879356384,0.0001250000059371814
0.0011812833836302161,0.020195981487631798,0.0014391562435775995,0.022699588909745216,0.0001250000059371814
0.0011753971921280026,0.02007366344332695,0.0014628234785050154,0.022955263033509254,0.0001250000059371814
0.0011728042736649513,0.02002619579434395,0.0014734948053956032,0.022939709946513176,0.0001250000059371814
0.001161062391474843,0.019947530701756477,0.0014266662765294313,0.022531813010573387,6.25000029685907e-05
0.0011606477200984955,0.019944729283452034,0.0014185598120093346,0.022523608058691025,6.25000029685907e-05
0.0011494955979287624,0.019836099818348885,0.001416179002262652,0.022498100996017456,6.25000029685907e-05
0.0011608547065407038,0.019887950271368027,0.0014224208425730467,0.02257705293595791,6.25000029685907e-05
0.0011464661220088601,0.019753288477659225,0.0014075845247134566,0.0223997849971056,3.125000148429535e-05
0.001150942174717784,0.019766608253121376,0.001414817408658564,0.02248864807188511,3.125000148429535e-05
0.0011496611405164003,0.019802972674369812,0.00141431693919003,0.022480566054582596,3.125000148429535e-05
0.0011394604807719588,0.01971498504281044,0.001404628506861627,0.02240941859781742,3.125000148429535e-05
0.0011449410812929273,0.01976090855896473,0.0014103264547884464,0.022465316578745842,1.5625000742147677e-05
0.0011483081616461277,0.01973506063222885,0.0014101507840678096,0.022457340732216835,1.5625000742147677e-05
0.0011427707504481077,0.01969929039478302,0.001406078110449016,0.022444238886237144,1.5625000742147677e-05
0.001145885675214231,0.019752535969018936,0.0014197153504937887,0.022542612627148628,1.5625000742147677e-05
0.0011528199538588524,0.019763320684432983,0.0014123199507594109,0.022478578612208366,7.812500371073838e-06
0.001143455388955772,0.01965424045920372,0.001409448217600584,0.022476892918348312,7.812500371073838e-06
0.0011519647669047117,0.019755713641643524,0.0014097844250500202,0.022466134279966354,7.812500371073838e-06
0.0011473079212009907,0.01970282755792141,0.0014136882964521646,0.02249153144657612,7.812500371073838e-06
0.0011490299366414547,0.0197804793715477,0.0014137151883915067,0.02249017357826233,3.906250185536919e-06
0.0011500617256388068,0.019767267629504204,0.0014135383535176516,0.022486083209514618,3.906250185536919e-06
