loss,mae,val_loss,val_mae,learning_rate
0.02139911986887455,0.0976906567811966,0.0031438597943633795,0.04245845228433609,0.0010000000474974513
0.0030924840830266476,0.038816194981336594,0.0018796713557094336,0.029124949127435684,0.0010000000474974513
0.001961077330633998,0.029020197689533234,0.001984507543966174,0.027932697907090187,0.0010000000474974513
0.0016177201177924871,0.025314802303910255,0.0019031186820939183,0.026487158611416817,0.0010000000474974513
0.0014834608882665634,0.0235957782715559,0.001964009366929531,0.026967916637659073,0.0010000000474974513
0.0014019273221492767,0.022762207314372063,0.001702750800177455,0.02475682459771633,0.0010000000474974513
0.001350694103166461,0.022168397903442383,0.0015129686798900366,0.02359742298722267,0.0010000000474974513
0.0013218572130426764,0.021818267181515694,0.001530299661681056,0.023668812587857246,0.0010000000474974513
0.001293559791520238,0.02155158668756485,0.0015073100803419948,0.02334335818886757,0.0010000000474974513
0.001253399415872991,0.021054968237876892,0.0017049883026629686,0.024396192282438278,0.0010000000474974513
0.0012386890593916178,0.020962711423635483,0.0015400138217955828,0.023327656090259552,0.0010000000474974513
0.001200258731842041,0.020448798313736916,0.0013945546234026551,0.02233368344604969,0.0005000000237487257
0.0011826620902866125,0.020321549847722054,0.0013249781914055347,0.022154198959469795,0.0005000000237487257
0.0011711929691955447,0.020228685811161995,0.001530256005935371,0.023120200261473656,0.0005000000237487257
0.0011855075135827065,0.020303137600421906,0.0013642971171066165,0.022515561431646347,0.0005000000237487257
0.0011709012323990464,0.020196683704853058,0.0013588260626420379,0.021952573210000992,0.0005000000237487257
0.0011453252518549562,0.019926603883504868,0.0014098703395575285,0.022356729954481125,0.0002500000118743628
0.001138485735282302,0.019772708415985107,0.0013457888271659613,0.02203594334423542,0.0002500000118743628
0.0011493210913613439,0.019879449158906937,0.00135123822838068,0.022147994488477707,0.0002500000118743628
0.001135182217694819,0.019723042845726013,0.0014621991431340575,0.022684622555971146,0.0002500000118743628
0.0011067528976127505,0.019493943080306053,0.001334967091679573,0.021970488131046295,0.0001250000059371814
0.0011221657041460276,0.01955767348408699,0.001367721939459443,0.0220854040235281,0.0001250000059371814
0.0011204617330804467,0.019529370591044426,0.0013396140420809388,0.0218453761190176,0.0001250000059371814
