loss,mae,val_loss,val_mae,learning_rate
0.017918601632118225,0.08388275653123856,0.0027992120012640953,0.0396975539624691,0.0010000000474974513
0.0026386829558759928,0.0353374257683754,0.002563642570748925,0.035343851894140244,0.0010000000474974513
0.0018097537104040384,0.027684524655342102,0.0023612016811966896,0.031962133944034576,0.0010000000474974513
0.0015602910425513983,0.024929458275437355,0.002209428930655122,0.030293229967355728,0.0010000000474974513
0.0014386222464963794,0.023459771648049355,0.0021430980414152145,0.02967853471636772,0.0010000000474974513
0.00134683505166322,0.022351358085870743,0.0019954065792262554,0.028353922069072723,0.0010000000474974513
0.0013206858420744538,0.022063160315155983,0.0020166931208223104,0.028269322589039803,0.0010000000474974513
0.0012849700869992375,0.021493570879101753,0.0019296997925266623,0.027217570692300797,0.0010000000474974513
0.0012420766288414598,0.020983422175049782,0.0018066673073917627,0.026615774258971214,0.0010000000474974513
0.001231835107319057,0.020857755094766617,0.0019817501306533813,0.027207450941205025,0.0010000000474974513
0.0011892879847437143,0.020503045991063118,0.0021066905464977026,0.02788492664694786,0.0010000000474974513
0.0011757375905290246,0.02027922496199608,0.002011137316003442,0.027406126260757446,0.0010000000474974513
0.0011658931616693735,0.0201521385461092,0.0017112370114773512,0.02560466155409813,0.0010000000474974513
0.0011118513066321611,0.019561704248189926,0.0016957202460616827,0.025322046130895615,0.0005000000237487257
0.0011041087564080954,0.01950274035334587,0.0018075354164466262,0.026430584490299225,0.0005000000237487257
0.0010932722361758351,0.019331583753228188,0.001913833199068904,0.026675377041101456,0.0005000000237487257
0.0010956496698781848,0.019357694312930107,0.0020297945011407137,0.026668189093470573,0.0005000000237487257
0.0010854272404685616,0.019249962642788887,0.0017878361977636814,0.02587873861193657,0.0005000000237487257
0.001061861403286457,0.01894601434469223,0.0016663502901792526,0.02516329661011696,0.0002500000118743628
0.0010682209394872189,0.019027696922421455,0.0016315015964210033,0.0246609915047884,0.0002500000118743628
0.0010628696763888001,0.018958330154418945,0.0017649548826739192,0.025319943204522133,0.0002500000118743628
0.0010606430005282164,0.0189296193420887,0.0017183145973831415,0.02542821131646633,0.0002500000118743628
0.0010526221012696624,0.018737709149718285,0.0017096237279474735,0.025173494592308998,0.0001250000059371814
0.0010496785398572683,0.01874307543039322,0.0016728147165849805,0.024799052625894547,0.0001250000059371814
0.00104092329274863,0.01867961511015892,0.0017879573861137033,0.025448810309171677,0.0001250000059371814
0.0010397499427199364,0.01866425946354866,0.0017732679843902588,0.02546420693397522,0.0001250000059371814
0.0010429259855300188,0.01863913983106613,0.0017073770286515355,0.025097355246543884,6.25000029685907e-05
0.0010421768529340625,0.01866377517580986,0.001666875323280692,0.024754201993346214,6.25000029685907e-05
0.0010379424784332514,0.0185726135969162,0.001769997295923531,0.025242624804377556,6.25000029685907e-05
0.0010365513153374195,0.018569590523838997,0.0016930066049098969,0.025065626949071884,6.25000029685907e-05
