loss,mae,val_loss,val_mae,learning_rate
0.015801135450601578,0.07918420433998108,0.005219519138336182,0.046277690678834915,0.0010000000474974513
0.0031188649591058493,0.03781234472990036,0.0025247475132346153,0.032311540096998215,0.0010000000474974513
0.002225311705842614,0.031171219423413277,0.002153565641492605,0.030724652111530304,0.0010000000474974513
0.0018215237651020288,0.0273287296295166,0.002204319229349494,0.029243391007184982,0.0010000000474974513
0.0016135401092469692,0.025200454518198967,0.0021647722460329533,0.02876408025622368,0.0010000000474974513
0.0014991984935477376,0.024022463709115982,0.0018027431797236204,0.026091918349266052,0.0010000000474974513
0.0014109716285020113,0.02302413247525692,0.0017203778261318803,0.025305399671196938,0.0010000000474974513
0.0013877173187211156,0.02275138348340988,0.0016709465999156237,0.024730682373046875,0.0010000000474974513
0.0013068130938336253,0.021843787282705307,0.0015800435794517398,0.024132059887051582,0.0010000000474974513
0.0012908432399854064,0.02167697809636593,0.0015146512305364013,0.023472296074032784,0.0010000000474974513
0.001272638444788754,0.02141691744327545,0.0016276673413813114,0.02439974993467331,0.0010000000474974513
0.0012416181853041053,0.02108079567551613,0.0017242470057681203,0.02488163858652115,0.0010000000474974513
0.001243363949470222,0.021100858226418495,0.0014646751806139946,0.022867221385240555,0.0010000000474974513
0.0012186890235170722,0.020759116858243942,0.0014287465019151568,0.022631751373410225,0.0010000000474974513
0.001180246938019991,0.02030331641435623,0.001440090243704617,0.022893467918038368,0.0005000000237487257
0.0011707540834322572,0.020196005702018738,0.00143582618329674,0.02289678156375885,0.0005000000237487257
0.0011584918247535825,0.020022178068757057,0.0014528867322951555,0.023270655423402786,0.0005000000237487257
0.0011489549651741982,0.01988900825381279,0.00142265937756747,0.022625435143709183,0.0005000000237487257
0.0011449429439380765,0.019817495718598366,0.001414105063304305,0.0224857646971941,0.0002500000118743628
0.0011351164430379868,0.01975349523127079,0.0014348586555570364,0.022740818560123444,0.0002500000118743628
0.0011311252601444721,0.01973620615899563,0.0013894535368308425,0.022202355787158012,0.0002500000118743628
0.001129036652855575,0.01971820741891861,0.0014096037484705448,0.022542286664247513,0.0002500000118743628
0.0011340316850692034,0.019673941656947136,0.0014596902765333652,0.02284136787056923,0.0002500000118743628
0.0011076872469857335,0.01941649615764618,0.0014020968228578568,0.022476891055703163,0.0001250000059371814
0.0011170374928042293,0.019557129591703415,0.0014023210387676954,0.02243650145828724,0.0001250000059371814
0.0011123062577098608,0.019436515867710114,0.0014290742110460997,0.02257007174193859,0.0001250000059371814
0.0011128013720735908,0.01942148432135582,0.0014249123632907867,0.022634273394942284,0.0001250000059371814
0.00110814964864403,0.01936512440443039,0.0013852068223059177,0.022300047799944878,6.25000029685907e-05
0.0011081660632044077,0.019394703209400177,0.001414271886460483,0.022476838901638985,6.25000029685907e-05
0.0011006619315594435,0.019314810633659363,0.001443111221306026,0.02281961403787136,6.25000029685907e-05
0.0010919931810349226,0.019236227497458458,0.0014314684085547924,0.022648761048913002,6.25000029685907e-05
0.001101678004488349,0.01926678977906704,0.00142808654345572,0.022617502138018608,3.125000148429535e-05
0.0011018671793863177,0.0192548930644989,0.001400926266796887,0.022397218272089958,3.125000148429535e-05
0.001090153236873448,0.01921103149652481,0.0014343193033710122,0.022571446374058723,3.125000148429535e-05
0.0011048662709072232,0.019282715395092964,0.0014379906933754683,0.02260257862508297,3.125000148429535e-05
0.0011013683397322893,0.019298914819955826,0.0014445328852161765,0.022659294307231903,1.5625000742147677e-05
0.0011025770800188184,0.019267205148935318,0.0013986654812470078,0.02230052463710308,1.5625000742147677e-05
0.0010968029964715242,0.019217902794480324,0.001448400435037911,0.022683272138237953,1.5625000742147677e-05
