loss,mae,val_loss,val_mae,learning_rate
0.018000179901719093,0.08924676477909088,0.003103968920186162,0.0419994480907917,0.0010000000474974513
0.0030275078024715185,0.03917374089360237,0.003994124475866556,0.045747652649879456,0.0010000000474974513
0.0019821745809167624,0.02975238859653473,0.0025542343501001596,0.03426442667841911,0.0010000000474974513
0.00163576181512326,0.02562558464705944,0.0030582586769014597,0.03892049938440323,0.0010000000474974513
0.0015272828750312328,0.024361757561564445,0.00233892141841352,0.031183093786239624,0.0010000000474974513
0.001394907245412469,0.022929150611162186,0.0016901964554563165,0.02600071020424366,0.0010000000474974513
0.001300848787650466,0.021873949095606804,0.002035882556810975,0.02834530919790268,0.0010000000474974513
0.001302648102864623,0.0218356903642416,0.0020194246899336576,0.027903124690055847,0.0010000000474974513
0.0012344402493909001,0.021066928282380104,0.0017496675718575716,0.025462018325924873,0.0010000000474974513
0.0012044769246131182,0.020739657804369926,0.001511395093984902,0.02404613234102726,0.0010000000474974513
0.001173197291791439,0.02044597454369068,0.0019237002125009894,0.027025770395994186,0.0010000000474974513
0.0011638649739325047,0.020224878564476967,0.0016662023263052106,0.025253532454371452,0.0010000000474974513
0.001170845702290535,0.020430883392691612,0.001531714340671897,0.024039214476943016,0.0010000000474974513
0.001145290327258408,0.019984528422355652,0.0016129659488797188,0.024510128423571587,0.0010000000474974513
0.0011261197505518794,0.019835028797388077,0.0015590126859024167,0.024255545809864998,0.0010000000474974513
0.0010911306599155068,0.019395172595977783,0.0014514739159494638,0.02334670163691044,0.0005000000237487257
0.0011018435470759869,0.01954706199467182,0.0014196557458490133,0.022941434755921364,0.0005000000237487257
0.0011029297020286322,0.019529471173882484,0.0013501952635124326,0.022468047216534615,0.0005000000237487257
0.0010938449995592237,0.01941194199025631,0.0013754554092884064,0.022667214274406433,0.0005000000237487257
0.0010853756684809923,0.019314633682370186,0.0013500553322955966,0.022540872916579247,0.0005000000237487257
0.0010845547076314688,0.01933007873594761,0.001415672479197383,0.022744962945580482,0.0005000000237487257
0.0010768112260848284,0.0192196536809206,0.0015034045791253448,0.023688679561018944,0.0005000000237487257
0.0010685952147468925,0.019104337319731712,0.0013698036782443523,0.022426733747124672,0.0005000000237487257
0.0010536295594647527,0.01891489513218403,0.0013936467003077269,0.022733042016625404,0.0002500000118743628
0.001039407798089087,0.018793713301420212,0.0015011481009423733,0.02326095849275589,0.0002500000118743628
0.0010455729207023978,0.018847454339265823,0.0013614918570965528,0.022346535697579384,0.0002500000118743628
0.001042917720042169,0.01874333806335926,0.0014281958574429154,0.022863075137138367,0.0002500000118743628
0.001054237363860011,0.01884360983967781,0.0013855776051059365,0.022702641785144806,0.0002500000118743628
0.0010207095183432102,0.01858576573431492,0.0014339261688292027,0.022882182151079178,0.0001250000059371814
0.0010144627885892987,0.018525365740060806,0.0013417152222245932,0.022302143275737762,0.0001250000059371814
0.0010271637002006173,0.018629740923643112,0.0014297785237431526,0.02287144586443901,0.0001250000059371814
0.0010311149526387453,0.018603451550006866,0.0013640153920277953,0.022462937980890274,0.0001250000059371814
0.0010280300630256534,0.0186208076775074,0.0013966449769213796,0.022714192047715187,0.0001250000059371814
0.0010222141863778234,0.01849648915231228,0.001388596836477518,0.022640375420451164,6.25000029685907e-05
0.0010280725546181202,0.01858818158507347,0.0013894261792302132,0.022625532001256943,6.25000029685907e-05
0.001013428089208901,0.018416350707411766,0.0014023158000782132,0.022687310352921486,6.25000029685907e-05
0.0010110402945429087,0.018443191424012184,0.0013648608000949025,0.02240500971674919,6.25000029685907e-05
0.00102745380718261,0.01858711987733841,0.0013730821665376425,0.022464130073785782,6.25000029685907e-05
0.0010163092520087957,0.018454046919941902,0.0013732119696214795,0.022526100277900696,3.125000148429535e-05
0.0010154370684176683,0.018402041867375374,0.0013827942311763763,0.02264127880334854,3.125000148429535e-05
0.0010121541563421488,0.01846625655889511,0.0013803980546072125,0.02256975695490837,3.125000148429535e-05
0.001019021961838007,0.018446264788508415,0.001344330725260079,0.02233521081507206,3.125000148429535e-05
